ROP-17-ExC85-xgenV2_S13.recode.final THIS_SIG_CONTRIBUTIONS
ROP-17-ExC85-xgenV2_S13.recode.final Cosine_Similarity
ROP-18-ExC85-xgenV2_S14.recode.final THIS_SIGs_NUMBER
ROP-18-ExC85-xgenV2_S14.recode.final THIS_SIGs
ROP-18-ExC85-xgenV2_S14.recode.final THIS_SIG_CONTRIBUTIONS
ROP-18-ExC85-xgenV2_S14.recode.final Cosine_Similarity
ROP-19-ExC85-xgenV2_S15.recode.final THIS_SIGs_NUMBER
ROP-19-ExC85-xgenV2_S15.recode.final THIS_SIGs
ROP-19-ExC85-xgenV2_S15.recode.final THIS_SIG_CONTRIBUTIONS
ROP-19-ExC85-xgenV2_S15.recode.final Cosine_Similarity
ROP-20-ExC85-xgenV2_S16.recode.final THIS_SIGs_NUMBER
ROP-20-ExC85-xgenV2_S16.recode.final THIS_SIGs
ROP-20-ExC85-xgenV2_S16.recode.final THIS_SIG_CONTRIBUTIONS
ROP-20-ExC85-xgenV2_S16.recode.final Cosine_Similarity
ROP-23-ExC85-xgenV2_S17.recode.final THIS_SIGs_NUMBER
ROP-23-ExC85-xgenV2_S17.recode.final THIS_SIGs
ROP-23-ExC85-xgenV2_S17.recode.final THIS_SIG_CONTRIBUTIONS
ROP-23-ExC85-xgenV2_S17.recode.final Cosine_Similarity
ROP-24-ExC85-xgenV2_S18.recode.final THIS_SIGs_NUMBER
ROP-24-ExC85-xgenV2_S18.recode.final THIS_SIGs
ROP-24-ExC85-xgenV2_S18.recode.final THIS_SIG_CONTRIBUTIONS
ROP-24-ExC85-xgenV2_S18.recode.final Cosine_Similarity
ROP-32-ExC85-xgenV2_S23.recode.final THIS_SIGs_NUMBER
ROP-32-ExC85-xgenV2_S23.recode.final THIS_SIGs
ROP-32-ExC85-xgenV2_S23.recode.final THIS_SIG_CONTRIBUTIONS
ROP-32-ExC85-xgenV2_S23.recode.final Cosine_Similarity
ROP-33-ExC85-xgenV2_S24.recode.final THIS_SIGs_NUMBER
ROP-33-ExC85-xgenV2_S24.recode.final THIS_SIGs
ROP-33-ExC85-xgenV2_S24.recode.final THIS_SIG_CONTRIBUTIONS
ROP-33-ExC85-xgenV2_S24.recode.final Cosine_Similarity
ROP-34-ExC85-xgenV2_S25.recode.final THIS_SIGs_NUMBER
ROP-34-ExC85-xgenV2_S25.recode.final THIS_SIGs
ROP-34-ExC85-xgenV2_S25.recode.final THIS_SIG_CONTRIBUTIONS
ROP-34-ExC85-xgenV2_S25.recode.final Cosine_Similarity
ROP-36-ExC85-xgenV2_S26.recode.final THIS_SIGs_NUMBER
ROP-36-ExC85-xgenV2_S26.recode.final THIS_SIGs
ROP-36-ExC85-xgenV2_S26.recode.final THIS_SIG_CONTRIBUTIONS
ROP-36-ExC85-xgenV2_S26.recode.final Cosine_Similarity
ROP-37-ExC85-xgenV2_S27.recode.final THIS_SIGs_NUMBER
ROP-37-ExC85-xgenV2_S27.recode.final THIS_SIGs
ROP-37-ExC85-xgenV2_S27.recode.final THIS_SIG_CONTRIBUTIONS
ROP-37-ExC85-xgenV2_S27.recode.final Cosine_Similarity
ROP-38-ExC85-xgenV2_S28.recode.final THIS_SIGs_NUMBER
ROP-38-ExC85-xgenV2_S28.recode.final THIS_SIGs
ROP-38-ExC85-xgenV2_S28.recode.final THIS_SIG_CONTRIBUTIONS
ROP-38-ExC85-xgenV2_S28.recode.final Cosine_Similarity
ROP-42-ExC85-xgenV2_S29.recode.final THIS_SIGs_NUMBER
ROP-42-ExC85-xgenV2_S29.recode.final THIS_SIGs
ROP-42-ExC85-xgenV2_S29.recode.final THIS_SIG_CONTRIBUTIONS
ROP-42-ExC85-xgenV2_S29.recode.final Cosine_Similarity
ROP-44-ExC85-xgenV2_S30.recode.final THIS_SIGs_NUMBER
ROP-44-ExC85-xgenV2_S30.recode.final THIS_SIGs
ROP-44-ExC85-xgenV2_S30.recode.final THIS_SIG_CONTRIBUTIONS
ROP-44-ExC85-xgenV2_S30.recode.final Cosine_Similarity
ROP-45-ExC85-xgenV2_S31.recode.final THIS_SIGs_NUMBER
ROP-45-ExC85-xgenV2_S31.recode.final THIS_SIGs
ROP-45-ExC85-xgenV2_S31.recode.final THIS_SIG_CONTRIBUTIONS
ROP-45-ExC85-xgenV2_S31.recode.final Cosine_Similarity
ROP-46-ExC85-xgenV2_S32.recode.final THIS_SIGs_NUMBER
ROP-46-ExC85-xgenV2_S32.recode.final THIS_SIGs
ROP-46-ExC85-xgenV2_S32.recode.final THIS_SIG_CONTRIBUTIONS
ROP-46-ExC85-xgenV2_S32.recode.final Cosine_Similarity
ROP-47-ExC85-xgenV2_S33.recode.final THIS_SIGs_NUMBER
ROP-47-ExC85-xgenV2_S33.recode.final THIS_SIGs
ROP-47-ExC85-xgenV2_S33.recode.final THIS_SIG_CONTRIBUTIONS
ROP-47-ExC85-xgenV2_S33.recode.final Cosine_Similarity
ROP-50-ExC85-xgenV2_S34.recode.final THIS_SIGs_NUMBER
ROP-50-ExC85-xgenV2_S34.recode.final THIS_SIGs
ROP-50-ExC85-xgenV2_S34.recode.final THIS_SIG_CONTRIBUTIONS
ROP-50-ExC85-xgenV2_S34.recode.final Cosine_Similarity
ROP-51-ExC85-xgenV2_S35.recode.final THIS_SIGs_NUMBER
ROP-51-ExC85-xgenV2_S35.recode.final THIS_SIGs
ROP-51-ExC85-xgenV2_S35.recode.final THIS_SIG_CONTRIBUTIONS
ROP-51-ExC85-xgenV2_S35.recode.final Cosine_Similarity
ROP-53-ExC85-xgenV2_S36.recode.final THIS_SIGs_NUMBER
ROP-53-ExC85-xgenV2_S36.recode.final THIS_SIGs
ROP-53-ExC85-xgenV2_S36.recode.final THIS_SIG_CONTRIBUTIONS
ROP-53-ExC85-xgenV2_S36.recode.final Cosine_Similarity
ROP-54-ExC85-xgenV2_S37.recode.final THIS_SIGs_NUMBER
ROP-54-ExC85-xgenV2_S37.recode.final THIS_SIGs
ROP-54-ExC85-xgenV2_S37.recode.final THIS_SIG_CONTRIBUTIONS
ROP-54-ExC85-xgenV2_S37.recode.final Cosine_Similarity
ROP-56-ExC85-xgenV2_S38.recode.final THIS_SIGs_NUMBER
ROP-56-ExC85-xgenV2_S38.recode.final THIS_SIGs
ROP-56-ExC85-xgenV2_S38.recode.final THIS_SIG_CONTRIBUTIONS
ROP-56-ExC85-xgenV2_S38.recode.final Cosine_Similarity
ROP-57-ExC85-xgenV2_S39.recode.final THIS_SIGs_NUMBER
ROP-57-ExC85-xgenV2_S39.recode.final THIS_SIGs
ROP-57-ExC85-xgenV2_S39.recode.final THIS_SIG_CONTRIBUTIONS
ROP-57-ExC85-xgenV2_S39.recode.final Cosine_Similarity
ROP-58-ExC85-xgenV2_S40.recode.final THIS_SIGs_NUMBER
ROP-58-ExC85-xgenV2_S40.recode.final THIS_SIGs
ROP-58-ExC85-xgenV2_S40.recode.final THIS_SIG_CONTRIBUTIONS
ROP-58-ExC85-xgenV2_S40.recode.final Cosine_Similarity
ROP-59-ExC85-xgenV2_S41.recode.final THIS_SIGs_NUMBER
ROP-59-ExC85-xgenV2_S41.recode.final THIS_SIGs
ROP-59-ExC85-xgenV2_S41.recode.final THIS_SIG_CONTRIBUTIONS
ROP-59-ExC85-xgenV2_S41.recode.final Cosine_Similarity
ROP-60-ExC85-xgenV2_S42.recode.final THIS_SIGs_NUMBER
ROP-60-ExC85-xgenV2_S42.recode.final THIS_SIGs
ROP-60-ExC85-xgenV2_S42.recode.final THIS_SIG_CONTRIBUTIONS
ROP-60-ExC85-xgenV2_S42.recode.final Cosine_Similarity
ROP-61-ExC85-xgenV2_S43.recode.final THIS_SIGs_NUMBER
ROP-61-ExC85-xgenV2_S43.recode.final THIS_SIGs
ROP-61-ExC85-xgenV2_S43.recode.final THIS_SIG_CONTRIBUTIONS
ROP-61-ExC85-xgenV2_S43.recode.final Cosine_Similarity
ROP-65-ExC85-xgenV2_S44.recode.final THIS_SIGs_NUMBER
ROP-65-ExC85-xgenV2_S44.recode.final THIS_SIGs
ROP-65-ExC85-xgenV2_S44.recode.final THIS_SIG_CONTRIBUTIONS
ROP-65-ExC85-xgenV2_S44.recode.final Cosine_Similarity
ROP-68-ExC85-xgenV2_S45.recode.final THIS_SIGs_NUMBER
ROP-68-ExC85-xgenV2_S45.recode.final THIS_SIGs
ROP-68-ExC85-xgenV2_S45.recode.final THIS_SIG_CONTRIBUTIONS
ROP-68-ExC85-xgenV2_S45.recode.final Cosine_Similarity
ROP-69-ExC85-xgenV2_S46.recode.final THIS_SIGs_NUMBER
ROP-69-ExC85-xgenV2_S46.recode.final THIS_SIGs
ROP-69-ExC85-xgenV2_S46.recode.final THIS_SIG_CONTRIBUTIONS
ROP-69-ExC85-xgenV2_S46.recode.final Cosine_Similarity
ROP-70-ExC85-xgenV2_S47.recode.final THIS_SIGs_NUMBER
ROP-70-ExC85-xgenV2_S47.recode.final THIS_SIGs
ROP-70-ExC85-xgenV2_S47.recode.final THIS_SIG_CONTRIBUTIONS
ROP-70-ExC85-xgenV2_S47.recode.final Cosine_Similarity
ROP-71-ExC85-xgenV2_S48.recode.final THIS_SIGs_NUMBER
ROP-71-ExC85-xgenV2_S48.recode.final THIS_SIGs
ROP-71-ExC85-xgenV2_S48.recode.final THIS_SIG_CONTRIBUTIONS
ROP-71-ExC85-xgenV2_S48.recode.final Cosine_Similarity
ROP-73-ExC85-xgenV2_S49.recode.final THIS_SIGs_NUMBER
ROP-73-ExC85-xgenV2_S49.recode.final THIS_SIGs
ROP-73-ExC85-xgenV2_S49.recode.final THIS_SIG_CONTRIBUTIONS
ROP-73-ExC85-xgenV2_S49.recode.final Cosine_Similarity
ROP-75-ExC85-xgenV2_S50.recode.final THIS_SIGs_NUMBER
ROP-75-ExC85-xgenV2_S50.recode.final THIS_SIGs
ROP-75-ExC85-xgenV2_S50.recode.final THIS_SIG_CONTRIBUTIONS
ROP-75-ExC85-xgenV2_S50.recode.final Cosine_Similarity
ROP-76-ExC85-xgenV2_S51.recode.final THIS_SIGs_NUMBER
ROP-76-ExC85-xgenV2_S51.recode.final THIS_SIGs
ROP-76-ExC85-xgenV2_S51.recode.final THIS_SIG_CONTRIBUTIONS
ROP-76-ExC85-xgenV2_S51.recode.final Cosine_Similarity
ROP-78-ExC85-xgenV2_S52.recode.final THIS_SIGs_NUMBER
ROP-78-ExC85-xgenV2_S52.recode.final THIS_SIGs
ROP-78-ExC85-xgenV2_S52.recode.final THIS_SIG_CONTRIBUTIONS
ROP-78-ExC85-xgenV2_S52.recode.final Cosine_Similarity
ROP-81-ExC85-xgenV2_S53.recode.final THIS_SIGs_NUMBER
ROP-81-ExC85-xgenV2_S53.recode.final THIS_SIGs
ROP-81-ExC85-xgenV2_S53.recode.final THIS_SIG_CONTRIBUTIONS
ROP-81-ExC85-xgenV2_S53.recode.final Cosine_Similarity
ROP-83-ExC85-xgenV2_S54.recode.final THIS_SIGs_NUMBER
ROP-83-ExC85-xgenV2_S54.recode.final THIS_SIGs
ROP-83-ExC85-xgenV2_S54.recode.final THIS_SIG_CONTRIBUTIONS
ROP-83-ExC85-xgenV2_S54.recode.final Cosine_Similarity
ROP-85-ExC85-xgenV2_S55.recode.final THIS_SIGs_NUMBER
ROP-85-ExC85-xgenV2_S55.recode.final THIS_SIGs
ROP-85-ExC85-xgenV2_S55.recode.final THIS_SIG_CONTRIBUTIONS
ROP-85-ExC85-xgenV2_S55.recode.final Cosine_Similarity
ROP-86-ExC85-xgenV2_S56.recode.final THIS_SIGs_NUMBER
ROP-86-ExC85-xgenV2_S56.recode.final THIS_SIGs
ROP-86-ExC85-xgenV2_S56.recode.final THIS_SIG_CONTRIBUTIONS
ROP-86-ExC85-xgenV2_S56.recode.final Cosine_Similarity
ROP-89-ExC85-xgenV2_S57.recode.final THIS_SIGs_NUMBER
ROP-89-ExC85-xgenV2_S57.recode.final THIS_SIGs
ROP-89-ExC85-xgenV2_S57.recode.final THIS_SIG_CONTRIBUTIONS
ROP-89-ExC85-xgenV2_S57.recode.final Cosine_Similarity
ROP-90-ExC85-xgenV2_S58.recode.final THIS_SIGs_NUMBER
ROP-90-ExC85-xgenV2_S58.recode.final THIS_SIGs
ROP-90-ExC85-xgenV2_S58.recode.final THIS_SIG_CONTRIBUTIONS
ROP-90-ExC85-xgenV2_S58.recode.final Cosine_Similarity
ROP-91-ExC85-xgenV2_S59.recode.final THIS_SIGs_NUMBER
ROP-91-ExC85-xgenV2_S59.recode.final THIS_SIGs
ROP-91-ExC85-xgenV2_S59.recode.final THIS_SIG_CONTRIBUTIONS
ROP-91-ExC85-xgenV2_S59.recode.final Cosine_Similarity
ROP-92-ExC85-xgenV2_S60.recode.final THIS_SIGs_NUMBER
ROP-92-ExC85-xgenV2_S60.recode.final THIS_SIGs
ROP-92-ExC85-xgenV2_S60.recode.final THIS_SIG_CONTRIBUTIONS
ROP-92-ExC85-xgenV2_S60.recode.final Cosine_Similarity
ROP-93-ExC85-xgenV2_S61.recode.final THIS_SIGs_NUMBER
ROP-93-ExC85-xgenV2_S61.recode.final THIS_SIGs
ROP-93-ExC85-xgenV2_S61.recode.final THIS_SIG_CONTRIBUTIONS
ROP-93-ExC85-xgenV2_S61.recode.final Cosine_Similarity
ROP-94-ExC85-xgenV2_S62.recode.final THIS_SIGs_NUMBER
ROP-94-ExC85-xgenV2_S62.recode.final THIS_SIGs
ROP-94-ExC85-xgenV2_S62.recode.final THIS_SIG_CONTRIBUTIONS
ROP-94-ExC85-xgenV2_S62.recode.final Cosine_Similarity
ROP-95-ExC85-xgenV2_S63.recode.final THIS_SIGs_NUMBER
ROP-95-ExC85-xgenV2_S63.recode.final THIS_SIGs
ROP-95-ExC85-xgenV2_S63.recode.final THIS_SIG_CONTRIBUTIONS
ROP-95-ExC85-xgenV2_S63.recode.final Cosine_Similarity
ROP-96-ExC85-xgenV2_S64.recode.final THIS_SIGs_NUMBER
ROP-96-ExC85-xgenV2_S64.recode.final THIS_SIGs
ROP-96-ExC85-xgenV2_S64.recode.final THIS_SIG_CONTRIBUTIONS
ROP-96-ExC85-xgenV2_S64.recode.final Cosine_Similarity
ROP-97-ExC85-xgenV2_S65.recode.final THIS_SIGs_NUMBER
ROP-97-ExC85-xgenV2_S65.recode.final THIS_SIGs
ROP-97-ExC85-xgenV2_S65.recode.final THIS_SIG_CONTRIBUTIONS
ROP-97-ExC85-xgenV2_S65.recode.final Cosine_Similarity
ROP-98-ExC85-xgenV2_S66.recode.final THIS_SIGs_NUMBER
ROP-98-ExC85-xgenV2_S66.recode.final THIS_SIGs
ROP-98-ExC85-xgenV2_S66.recode.final THIS_SIG_CONTRIBUTIONS
ROP-98-ExC85-xgenV2_S66.recode.final Cosine_Similarity
